airline,source,destination,total_stops,route_interaction,month,day,duration_to_minutes,dep_sin,dep_cos,arrival_sin,arrival_cos,duration_times_stops,price
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,615,0.7518398074789774,-0.6593458151000688,-0.9659258262890682,0.25881904510252113,0.0,9794
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,6,5,180,0.9537169507482269,-0.30070579950427295,0.4617486132350339,-0.8870108331782217,0.0,8016
Vistara,Banglore,Delhi,0,Banglore_Delhi,6,0,170,0.13052619222005157,-0.9914448613738104,-0.5735764363510458,-0.819152044288992,0.0,4668
SpiceJet,Delhi,Cochin,1,Delhi_Cochin,5,3,295,-0.9997620270799091,-0.021814885034560836,-0.30070579950427384,0.9537169507482267,0.0,5975
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,2,170,0.8660254037844386,0.5000000000000001,0.9762960071199334,-0.2164396139381028,0.0,3943
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,6,795,0.5555702330196022,0.8314696123025452,-0.7933533402912349,-0.6087614290087209,0.0,17057
IndiGo,Banglore,Delhi,0,Banglore_Delhi,5,5,175,-0.9940563382223196,0.10886687485196471,-0.6427876096865396,0.7660444431189778,0.0,4823
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,4,5,150,-0.6915130557822693,-0.7223639620597556,-0.9883615104677607,-0.15212338618991714,0.0,3841
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,4,0,975,0.9537169507482269,-0.30070579950427295,-0.15212338618991633,0.9883615104677608,0.0,7927
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,5,720,0.9659258262890683,-0.25881904510252085,-0.9659258262890682,0.25881904510252113,0.0,10197
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,5,2,700,0.9537169507482269,-0.30070579950427295,-0.9762960071199335,0.21643961393810246,0.0,9345
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,420,-0.5000000000000001,-0.8660254037844386,-0.7071067811865477,0.7071067811865474,0.0,13727
IndiGo,Kolkata,Banglore,1,Kolkata_Banglore,6,3,335,0.3826834323650899,-0.9238795325112867,-0.8767267557075077,-0.4809887689193877,0.0,6301
Air India,Kolkata,Banglore,1,Kolkata_Banglore,6,3,675,0.5372996083468238,-0.8433914458128857,-0.6915130557822692,0.7223639620597557,0.0,7452
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,3,1250,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,6017
Vistara,Delhi,Cochin,0,Delhi_Cochin,5,3,190,-0.6427876096865393,-0.766044443118978,-0.9990482215818578,-0.04361938736533613,0.0,6216
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,5,3,180,-0.887010833178222,0.46174861323503325,-0.30070579950427384,0.9537169507482267,0.0,7229
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,4,1325,0.9659258262890683,-0.25881904510252085,0.0,1.0,0.0,26890
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,390,-0.9659258262890682,0.25881904510252113,0.0,1.0,0.0,7198
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,555,-0.3214394653031611,-0.9469301294951058,-0.38268343236508956,0.9238795325112868,0.0,8888
Multiple carriers Premium economy,Delhi,Cochin,1,Delhi_Cochin,3,3,705,0.9238795325112867,-0.3826834323650897,-0.9469301294951057,0.3214394653031615,0.0,10161
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,6,1015,0.13052619222005157,-0.9914448613738104,0.0,1.0,0.0,19828
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,3,1330,0.9914448613738105,-0.13052619222005138,0.0,1.0,0.0,8586
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,6,6,170,0.6087614290087204,-0.7933533402912353,-0.08715574274765794,-0.9961946980917455,0.0,4423
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,4,5,180,-0.9978589232386035,-0.06540312923014362,-0.7518398074789778,0.6593458151000684,0.0,7229
IndiGo,Chennai,Kolkata,0,Chennai_Kolkata,3,0,140,-0.48098876891938774,0.8767267557075077,0.0,1.0,0.0,5277
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,5,3,975,0.9537169507482269,-0.30070579950427295,-0.15212338618991633,0.9883615104677608,0.0,8085
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,6,0,140,-0.4226182617407,0.9063077870366497,0.0,1.0,0.0,3873
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,3,2,140,-0.4226182617407,0.9063077870366497,0.0,1.0,0.0,3847
GoAir,Banglore,Delhi,0,Banglore_Delhi,6,5,175,0.8968727415326884,-0.44228869021900113,0.3420201433256689,-0.9396926207859083,0.0,5048
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,5,4,180,0.819152044288992,-0.5735764363510458,0.17364817766693028,-0.984807753012208,0.0,5198
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,2,1025,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,13044
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,3,4,160,-0.8064446042674829,0.591309648363582,-0.2376858923261735,0.9713420698132613,0.0,4462
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,2,1695,-0.9238795325112868,-0.3826834323650895,0.0,1.0,0.0,8529
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,4,0,945,-0.9238795325112868,-0.3826834323650895,0.0,1.0,0.0,7064
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,5,0,175,-0.7518398074789773,-0.6593458151000691,-0.9990482215818578,0.043619387365335764,0.0,3702
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,6,2,150,-0.9762960071199334,-0.21643961393810282,-0.9063077870366499,0.4226182617406996,0.0,4174
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,4,800,-0.8064446042674829,0.591309648363582,0.0,1.0,0.0,12384
IndiGo,Delhi,Cochin,1,Delhi_Cochin,5,5,300,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.0,6069
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,6,485,0.32143946530316175,-0.9469301294951056,-0.9762960071199335,0.21643961393810246,0.0,15135
IndiGo,Delhi,Cochin,1,Delhi_Cochin,5,2,500,-0.9762960071199334,-0.21643961393810282,0.0,1.0,0.0,6979
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,3,6,390,-0.9600498543859286,-0.27982901403099236,-0.15212338618991633,0.9883615104677608,0.0,11134
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,1610,0.9914448613738105,-0.13052619222005138,0.0,1.0,0.0,9663
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,2,510,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,7198
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,3,3,1325,0.9961946980917455,-0.08715574274765824,0.0,1.0,0.0,11538
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,3,0,150,-0.9153114791194472,0.402746689858737,-0.48098876891938774,0.8767267557075077,0.0,4384
Air Asia,Delhi,Cochin,1,Delhi_Cochin,6,3,330,0.8767267557075078,-0.48098876891938747,-0.3624380382837015,-0.9320078692827986,0.0,8759
Air India,Mumbai,Hyderabad,2,Mumbai_Hyderabad,3,2,845,0.5735764363510464,-0.8191520442889916,-0.06540312923014367,0.9978589232386035,0.0,22619
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,3,680,0.08715574274765864,-0.9961946980917455,-0.2588190451025207,0.9659258262890683,0.0,6992
Air India,Delhi,Cochin,1,Delhi_Cochin,3,2,735,0.9659258262890683,-0.25881904510252085,-0.9469301294951057,0.3214394653031615,0.0,15809
GoAir,Banglore,Delhi,0,Banglore_Delhi,5,0,165,-0.7223639620597561,0.691513055782269,-0.08715574274765832,0.9961946980917455,0.0,3419
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,5,660,0.8660254037844387,-0.4999999999999998,-0.9659258262890682,0.25881904510252113,0.0,12192
IndiGo,Delhi,Cochin,1,Delhi_Cochin,4,1,630,-0.7071067811865475,-0.7071067811865477,0.0,1.0,0.0,6270
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,5,1105,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,10262
Air India,Banglore,Delhi,2,Banglore_Delhi,3,6,925,-0.953716950748227,0.3007057995042726,0.0,1.0,0.0,13355
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,5,375,0.9978589232386035,0.06540312923014305,1.2246467991473532e-16,-1.0,0.0,8586
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,3,845,0.13052619222005157,-0.9914448613738104,0.0,1.0,0.0,7318
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,4,1,830,0.08715574274765864,-0.9961946980917455,0.0,1.0,0.0,6645
Vistara,Banglore,Delhi,0,Banglore_Delhi,5,2,170,-0.7071067811865477,0.7071067811865474,-0.043619387365335306,0.9990482215818578,0.0,4668
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,5,845,0.9978589232386035,0.06540312923014305,-0.887010833178222,0.46174861323503325,0.0,10844
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,3,1790,0.9807852804032305,-0.19509032201612797,0.0,1.0,0.0,13376
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,4,0,175,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,3625
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,4,4,175,0.21643961393810318,-0.9762960071199333,-0.5187732581605212,-0.8549118706729467,0.0,5198
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,4,2,180,-0.9978589232386035,-0.06540312923014362,-0.7518398074789778,0.6593458151000684,0.0,4544
Air India,Delhi,Cochin,1,Delhi_Cochin,3,2,1350,0.5555702330196022,-0.8314696123025453,0.0,1.0,0.0,7416
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,2,1485,-0.9978589232386036,0.06540312923014237,0.0,1.0,0.0,10262
Air Asia,Delhi,Cochin,1,Delhi_Cochin,5,5,330,0.8767267557075078,-0.48098876891938747,-0.3624380382837015,-0.9320078692827986,0.0,8759
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,735,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,13941
IndiGo,Banglore,Delhi,1,Banglore_Delhi,3,6,290,0.9238795325112867,-0.3826834323650897,-0.08715574274765794,-0.9961946980917455,0.0,6220
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,5,0,180,0.9537169507482269,-0.30070579950427295,0.4617486132350339,-0.8870108331782217,0.0,4030
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,2,795,0.5555702330196022,0.8314696123025452,-0.7933533402912349,-0.6087614290087209,0.0,17057
Air India,Delhi,Cochin,2,Delhi_Cochin,3,6,2240,0.9997620270799091,0.02181488503456116,0.0,1.0,0.0,13748
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,2,365,-0.4226182617407,0.9063077870366497,0.0,1.0,0.0,15764
Air India,Delhi,Cochin,1,Delhi_Cochin,5,1,765,-0.7660444431189781,0.6427876096865393,0.0,1.0,0.0,7480
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,6,365,-0.9238795325112868,-0.3826834323650895,-0.36243803828370186,0.9320078692827984,0.0,14571
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,3,800,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,14571
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,2,90,0.4226182617406995,-0.9063077870366499,0.04361938736533607,-0.9990482215818578,0.0,8040
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,1,300,-0.5000000000000001,-0.8660254037844386,-0.9659258262890682,0.25881904510252113,0.0,16079
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,3,730,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,14571
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,4,4,155,-0.7933533402912349,-0.6087614290087209,-0.9997620270799091,0.021814885034561356,0.0,4174
Air Asia,Banglore,Delhi,0,Banglore_Delhi,6,2,170,-0.0218148850345609,0.9997620270799091,0.0,1.0,0.0,3383
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,6,1415,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,10844
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,5,0,145,0.7071067811865476,-0.7071067811865475,0.15212338618991708,-0.9883615104677607,0.0,3841
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,5,4,160,-0.6259234721840596,0.7798844830928813,0.0,1.0,0.0,4804
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,1400,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,10844
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,5,2,930,0.9537169507482269,-0.30070579950427295,-0.3420201433256686,0.9396926207859084,0.0,8452
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,4,2,180,-0.9978589232386035,-0.06540312923014362,-0.7518398074789778,0.6593458151000684,0.0,7229
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,2,385,-0.21643961393810293,-0.9762960071199334,-0.9469301294951057,0.3214394653031615,0.0,6953
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,3,1105,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,14714
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,4,0,705,0.9914448613738105,-0.13052619222005138,-0.9978589232386036,0.06540312923014237,0.0,7064
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,2,740,0.8064446042674828,-0.5913096483635821,-0.7518398074789778,0.6593458151000684,0.0,9899
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,3,1145,-0.9914448613738104,-0.13052619222005163,0.0,1.0,0.0,12373
Vistara,Banglore,Delhi,0,Banglore_Delhi,5,5,170,-0.7071067811865477,0.7071067811865474,-0.043619387365335306,0.9990482215818578,0.0,4668
Air India,Delhi,Cochin,1,Delhi_Cochin,6,5,570,-0.3826834323650892,-0.923879532511287,-0.2588190451025207,0.9659258262890683,0.0,8907
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,1,600,0.7071067811865476,-0.7071067811865475,-0.9659258262890682,0.25881904510252113,0.0,16079
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,3,0,170,-0.7933533402912352,0.6087614290087205,-0.17364817766693127,0.9848077530122079,0.0,4273
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,5,0,155,0.9713420698132614,-0.237685892326173,0.6087614290087204,-0.7933533402912353,0.0,3841
Air Asia,Banglore,Delhi,0,Banglore_Delhi,5,2,170,-0.0218148850345609,0.9997620270799091,0.0,1.0,0.0,3383
Air India,Banglore,Delhi,0,Banglore_Delhi,5,4,165,0.9990482215818578,-0.04361938736533589,0.7223639620597556,-0.6915130557822693,0.0,5228
Air India,Kolkata,Banglore,1,Kolkata_Banglore,4,0,1540,-0.9537169507482267,-0.3007057995042738,0.0,1.0,0.0,7893
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,3,910,0.4226182617406995,-0.9063077870366499,0.0,1.0,0.0,6795
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,4,0,1285,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,12681
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,1,455,0.15212338618991708,-0.9883615104677607,-0.9659258262890682,0.25881904510252113,0.0,9103
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,3,2,1380,0.9883615104677607,0.1521233861899168,0.0,1.0,0.0,16914
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,3,1485,-0.9978589232386036,0.06540312923014237,0.0,1.0,0.0,10262
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,0,365,-0.9600498543859286,-0.27982901403099236,-0.2588190451025207,0.9659258262890683,0.0,11087
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,1,90,-0.6427876096865396,0.7660444431189778,-0.30070579950427384,0.9537169507482267,0.0,2227
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,5,1,150,-0.9762960071199334,-0.21643961393810282,-0.9063077870366499,0.4226182617406996,0.0,3873
Vistara,Banglore,Delhi,0,Banglore_Delhi,4,2,165,-0.9238795325112866,0.38268343236509,-0.4422886902190014,0.8968727415326883,0.0,5613
SpiceJet,Chennai,Kolkata,0,Chennai_Kolkata,5,3,140,-0.9978589232386035,-0.06540312923014362,-0.8549118706729468,0.5187732581605211,0.0,3597
Air India,Delhi,Cochin,2,Delhi_Cochin,3,6,1545,0.9997620270799091,0.02181488503456116,0.0,1.0,0.0,15113
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,3,1385,-0.8968727415326885,0.442288690219001,0.0,1.0,0.0,5406
Air India,Kolkata,Banglore,1,Kolkata_Banglore,3,6,1555,0.9659258262890683,-0.25881904510252085,0.0,1.0,0.0,12173
Air India,Banglore,Delhi,0,Banglore_Delhi,4,0,165,0.9990482215818578,-0.04361938736533589,0.7223639620597556,-0.6915130557822693,0.0,5228
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,4,1480,-0.8064446042674829,0.591309648363582,0.0,1.0,0.0,14151
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,6,720,0.7071067811865476,-0.7071067811865475,-0.7071067811865477,0.7071067811865474,0.0,13587
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,6,1,165,1.0,6.123233995736766e-17,0.7518398074789774,-0.6593458151000688,0.0,6478
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,660,0.8660254037844387,-0.4999999999999998,-0.9659258262890682,0.25881904510252113,0.0,12402
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,5,555,0.49999999999999994,-0.8660254037844387,-0.9469301294951057,0.3214394653031615,0.0,16108
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,1,835,0.9600498543859287,-0.2798290140309919,-0.7071067811865477,0.7071067811865474,0.0,9930
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,3,6,590,0.9914448613738105,-0.13052619222005138,-0.9063077870366497,-0.42261826174069994,0.0,13339
IndiGo,Kolkata,Banglore,1,Kolkata_Banglore,5,5,280,-0.9940563382223195,-0.10886687485196507,-0.4422886902190014,0.8968727415326883,0.0,5699
Air Asia,Delhi,Cochin,1,Delhi_Cochin,6,2,870,0.8767267557075078,-0.48098876891938747,-0.40274668985873824,0.9153114791194467,0.0,6152
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,6,345,-0.5187732581605212,-0.8549118706729467,-0.887010833178222,0.46174861323503325,0.0,14571
Air India,Delhi,Cochin,2,Delhi_Cochin,6,0,1210,-0.3214394653031611,-0.9469301294951058,0.0,1.0,0.0,8839
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,490,-0.21643961393810293,-0.9762960071199334,-0.7071067811865477,0.7071067811865474,0.0,7740
Air India,Delhi,Cochin,3,Delhi_Cochin,6,5,2280,0.9807852804032304,0.19509032201612833,0.0,1.0,0.0,10703
GoAir,Kolkata,Banglore,1,Kolkata_Banglore,5,5,455,-0.9396926207859082,-0.3420201433256694,0.0,1.0,0.0,10586
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,2,455,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,6673
Air Asia,Delhi,Cochin,1,Delhi_Cochin,6,6,330,0.8767267557075078,-0.48098876891938747,-0.3624380382837015,-0.9320078692827986,0.0,8759
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,2,1125,0.5735764363510464,-0.8191520442889916,0.0,1.0,0.0,13014
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,0,85,-0.9600498543859287,0.279829014030992,-0.7933533402912352,0.6087614290087205,0.0,2754
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,6,0,155,-0.4422886902190014,0.8968727415326883,0.0,1.0,0.0,4804
Air India,Kolkata,Banglore,2,Kolkata_Banglore,6,2,1555,0.6755902076156604,-0.737277336810124,0.0,1.0,0.0,6117
Air India,Delhi,Cochin,1,Delhi_Cochin,3,6,1255,-0.13052619222005132,-0.9914448613738105,0.0,1.0,0.0,16142
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,5,415,-0.9883615104677607,0.15212338618991678,0.0,1.0,0.0,5883
GoAir,Banglore,Delhi,0,Banglore_Delhi,3,4,175,0.08715574274765864,-0.9961946980917455,-0.6259234721840587,-0.779884483092882,0.0,6113
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,4,0,730,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,13364
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,6,675,0.9600498543859287,0.27982901403099203,-0.8870108331782215,-0.46174861323503436,0.0,8513
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,0,1015,0.13052619222005157,-0.9914448613738104,0.0,1.0,0.0,10262
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,2,1470,-0.9469301294951057,0.3214394653031615,0.0,1.0,0.0,12032
IndiGo,Delhi,Cochin,2,Delhi_Cochin,3,2,765,0.7798844830928818,-0.6259234721840591,-0.6427876096865396,0.7660444431189778,0.0,6494
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,2,90,-0.9600498543859286,-0.27982901403099236,-0.9940563382223196,0.10886687485196471,0.0,3175
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,6,90,0.9978589232386035,0.06540312923014305,0.9469301294951057,-0.3214394653031616,0.0,2017
Air India,Delhi,Cochin,0,Delhi_Cochin,6,6,185,-0.9997620270799091,0.021814885034561356,-0.6755902076156605,0.7372773368101239,0.0,8456
IndiGo,Kolkata,Banglore,1,Kolkata_Banglore,3,6,305,-0.7372773368101239,-0.6755902076156604,-0.8314696123025455,0.5555702330196018,0.0,6762
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,6,0,180,-0.9978589232386035,-0.06540312923014362,-0.7518398074789778,0.6593458151000684,0.0,8016
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,6,90,-0.9600498543859286,-0.27982901403099236,-0.9940563382223196,0.10886687485196471,0.0,3175
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,1,90,0.9940563382223196,-0.10886687485196461,0.8767267557075078,-0.48098876891938747,0.0,4049
IndiGo,Banglore,Delhi,0,Banglore_Delhi,3,4,175,0.48098876891938763,-0.8767267557075077,-0.25881904510252035,-0.9659258262890684,0.0,10067
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,5,1665,-0.7223639620597552,-0.6915130557822698,0.0,1.0,0.0,16289
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,5,0,930,0.9537169507482269,-0.30070579950427295,-0.3420201433256686,0.9396926207859084,0.0,8452
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,5,775,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,13941
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,5,1,160,0.9997620270799091,0.02181488503456116,0.7798844830928818,-0.6259234721840591,0.0,3311
IndiGo,Chennai,Kolkata,0,Chennai_Kolkata,6,5,145,0.9807852804032304,0.19509032201612833,0.90630778703665,-0.42261826174069933,0.0,3540
SpiceJet,Kolkata,Banglore,0,Kolkata_Banglore,6,0,155,0.9713420698132614,-0.237685892326173,0.6087614290087204,-0.7933533402912353,0.0,3873
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,0,345,-0.5372996083468242,0.8433914458128855,0.0,1.0,0.0,7189
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,4,5,180,0.9537169507482269,-0.30070579950427295,0.4617486132350339,-0.8870108331782217,0.0,7229
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,5,330,0.9600498543859287,-0.2798290140309919,-0.15212338618991642,-0.9883615104677608,0.0,12898
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,3,555,0.49999999999999994,-0.8660254037844387,-0.9469301294951057,0.3214394653031615,0.0,14848
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,0,90,-0.9153114791194472,0.402746689858737,-0.6915130557822692,0.7223639620597557,0.0,2071
IndiGo,Chennai,Kolkata,0,Chennai_Kolkata,5,6,140,-0.48098876891938774,0.8767267557075077,0.0,1.0,0.0,5277
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,3,1055,-0.9238795325112868,-0.3826834323650895,0.0,1.0,0.0,8586
Air India,Kolkata,Banglore,2,Kolkata_Banglore,5,2,1255,-0.9537169507482267,-0.3007057995042738,0.0,1.0,0.0,16372
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,2,485,-0.9914448613738104,-0.13052619222005163,0.0,1.0,0.0,6628
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,6,925,-0.25881904510252035,-0.9659258262890684,0.0,1.0,0.0,10262
GoAir,Delhi,Cochin,1,Delhi_Cochin,3,2,535,0.4027466898587373,-0.9153114791194471,-0.9396926207859085,0.34202014332566816,0.0,8213
Air India,Kolkata,Banglore,2,Kolkata_Banglore,5,2,1840,0.9990482215818578,0.04361938736533623,0.0,1.0,0.0,12723
Air India,Kolkata,Banglore,1,Kolkata_Banglore,6,6,675,0.5372996083468238,-0.8433914458128857,-0.6915130557822692,0.7223639620597557,0.0,7662
Air India,Kolkata,Banglore,1,Kolkata_Banglore,3,6,1540,-0.9537169507482267,-0.3007057995042738,0.0,1.0,0.0,14641
Jet Airways,Mumbai,Hyderabad,2,Mumbai_Hyderabad,3,2,1665,-0.27982901403099203,-0.9600498543859287,0.0,1.0,0.0,21375
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,6,3,1655,0.9537169507482269,-0.30070579950427295,0.0,1.0,0.0,9187
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,705,0.9238795325112867,-0.3826834323650897,-0.9469301294951057,0.3214394653031615,0.0,7354
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,0,535,-0.9238795325112866,0.38268343236509,0.0,1.0,0.0,13014
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,2,1015,0.13052619222005157,-0.9914448613738104,0.0,1.0,0.0,15764
IndiGo,Chennai,Kolkata,0,Chennai_Kolkata,5,4,145,0.9807852804032304,0.19509032201612833,0.90630778703665,-0.42261826174069933,0.0,3850
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,5,6,180,-0.887010833178222,0.46174861323503325,-0.30070579950427384,0.9537169507482267,0.0,7229
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,5,555,-0.3214394653031611,-0.9469301294951058,-0.38268343236508956,0.9238795325112868,0.0,8018
Air India,Kolkata,Banglore,2,Kolkata_Banglore,5,4,1600,0.5372996083468238,-0.8433914458128857,0.0,1.0,0.0,15170
IndiGo,Banglore,Delhi,0,Banglore_Delhi,5,4,175,-0.9940563382223196,0.10886687485196471,-0.6427876096865396,0.7660444431189778,0.0,4823
Vistara,Kolkata,Banglore,1,Kolkata_Banglore,5,0,865,-0.8191520442889918,0.573576436351046,0.0,1.0,0.0,8662
Air Asia,Banglore,Delhi,0,Banglore_Delhi,3,6,170,0.9990482215818578,0.04361938736533623,0.766044443118978,-0.6427876096865394,0.0,7652
